order_id,order_date,sku_id,sku_name,category,qty_ordered,before_discount,discount,after_discount
20997,06-06-2022,5022,Lipstick Set,Beauty,8,19775.6,3472.27,16303.33
20998,13-03-2022,5022,Lipstick Set,Beauty,6,3254.58,536.2,2718.38
20999,27-05-2022,5022,Lipstick Set,Beauty,4,9103.48,1657.98,7445.5
21000,12-04-2022,5022,Lipstick Set,Beauty,5,11616.1,668.9,10947.2
21001,20-02-2022,5022,Lipstick Set,Beauty,8,23970.72,5304.24,18666.48
21002,02-10-2022,5022,Lipstick Set,Beauty,4,12620.92,1981.09,10639.83
21003,24-07-2022,5022,Lipstick Set,Beauty,5,1236.75,251.84,984.91
21004,03-03-2022,5022,Lipstick Set,Beauty,4,652.72,47.58,605.14
21005,23-05-2022,5022,Lipstick Set,Beauty,4,858.84,39.74,819.1
21006,05-04-2021,5023,Perfume,Beauty,8,10187.6,1427.64,8759.96
21007,10-06-2021,5023,Perfume,Beauty,7,18579.4,4109.67,14469.73
21008,02-06-2021,5023,Perfume,Beauty,2,2068.72,167.73,1900.99
21009,20-02-2021,5023,Perfume,Beauty,1,2483.7,199.88,2283.82
21010,11-12-2021,5023,Perfume,Beauty,6,10985.34,576.13,10409.21
21011,18-10-2021,5023,Perfume,Beauty,1,2666.76,567.9,2098.86
21012,13-07-2021,5023,Perfume,Beauty,5,12759.95,928.48,11831.47
21013,26-02-2021,5023,Perfume,Beauty,8,3724.8,576.71,3148.09
21014,26-04-2021,5023,Perfume,Beauty,8,22747.52,4594.82,18152.7
21015,20-04-2021,5023,Perfume,Beauty,2,5826.52,748.91,5077.61
21016,05-07-2021,5023,Perfume,Beauty,1,795.62,122.5,673.12
21017,27-02-2021,5023,Perfume,Beauty,8,7656.72,608.42,7048.3
21018,17-07-2021,5023,Perfume,Beauty,6,15461.04,419.12,15041.92
21019,01-12-2021,5023,Perfume,Beauty,4,7471.44,512.82,6958.62
21020,23-12-2021,5023,Perfume,Beauty,8,17674.48,4019.52,13654.96
21021,10-04-2021,5023,Perfume,Beauty,5,2948.1,101.02,2847.08
21022,25-08-2021,5023,Perfume,Beauty,6,17522.52,3237.19,14285.33
21023,13-05-2022,5023,Perfume,Beauty,6,11410.5,1032.28,10378.22
21024,11-10-2022,5023,Perfume,Beauty,2,2266.2,214.74,2051.46
21025,05-04-2022,5023,Perfume,Beauty,3,9813.24,2176.33,7636.91
21026,01-08-2022,5023,Perfume,Beauty,4,4895.76,981.86,3913.9
21027,17-12-2022,5023,Perfume,Beauty,6,14683.98,1902.82,12781.16
21028,25-05-2022,5023,Perfume,Beauty,2,1011.64,36.53,975.11
21029,14-07-2022,5023,Perfume,Beauty,8,2987.84,611.94,2375.9
21030,08-09-2022,5023,Perfume,Beauty,8,9728.88,1261.7,8467.18
21031,14-12-2022,5023,Perfume,Beauty,6,11653.14,2322.98,9330.16
21032,11-12-2022,5023,Perfume,Beauty,1,501.58,62.61,438.97
21033,09-11-2022,5023,Perfume,Beauty,3,825.63,202.83,622.8
21034,05-09-2022,5023,Perfume,Beauty,2,3421.32,555.79,2865.53
21035,22-05-2022,5023,Perfume,Beauty,2,6011.22,1033.46,4977.76
21036,14-06-2022,5023,Perfume,Beauty,2,1270.36,229.19,1041.17
21037,02-01-2021,5024,Hair Oil,Beauty,5,15989.4,2784.95,13204.45
21038,04-09-2021,5024,Hair Oil,Beauty,2,2417.24,503.42,1913.82
21039,27-10-2021,5024,Hair Oil,Beauty,7,5015.71,300.68,4715.03
21040,23-07-2021,5024,Hair Oil,Beauty,6,8184.84,1841.23,6343.61
21041,18-08-2021,5024,Hair Oil,Beauty,2,914.3,216.58,697.72
21042,13-12-2021,5024,Hair Oil,Beauty,8,7269.44,454.63,6814.81
21043,25-05-2021,5024,Hair Oil,Beauty,8,11737.84,779.73,10958.11
21044,24-03-2021,5024,Hair Oil,Beauty,4,12867.88,1710.66,11157.22
21045,11-09-2021,5024,Hair Oil,Beauty,4,970.6,133.89,836.71
21046,05-12-2021,5024,Hair Oil,Beauty,6,7200.18,1351.89,5848.29
21047,22-06-2021,5024,Hair Oil,Beauty,4,9439.32,311.19,9128.13
21048,28-01-2021,5024,Hair Oil,Beauty,4,8303.56,185.96,8117.6
21049,20-05-2021,5024,Hair Oil,Beauty,1,3162.99,755.84,2407.15
21050,08-06-2021,5024,Hair Oil,Beauty,6,17360.1,1409.2,15950.9
21051,10-06-2021,5024,Hair Oil,Beauty,6,13318.38,1474.54,11843.84
21052,04-05-2021,5024,Hair Oil,Beauty,4,768.72,134.86,633.86
21053,25-11-2021,5024,Hair Oil,Beauty,4,11547.28,1941.89,9605.39
21054,24-01-2021,5024,Hair Oil,Beauty,3,8036.13,1663.43,6372.7
21055,17-05-2021,5024,Hair Oil,Beauty,6,8551.5,1822.59,6728.91
21056,08-03-2021,5024,Hair Oil,Beauty,6,14384.58,469.16,13915.42
21057,28-03-2021,5024,Hair Oil,Beauty,6,18564.72,965.18,17599.54
21058,28-12-2021,5024,Hair Oil,Beauty,1,2808.53,600.48,2208.05
21059,11-08-2021,5024,Hair Oil,Beauty,8,22181.92,4434.49,17747.43
21060,24-04-2021,5024,Hair Oil,Beauty,6,8154.12,283.14,7870.98
21061,11-02-2021,5024,Hair Oil,Beauty,1,3175.19,82.18,3093.01
21062,03-06-2021,5024,Hair Oil,Beauty,2,3635.72,116.65,3519.07
21063,21-08-2021,5024,Hair Oil,Beauty,7,8346.24,1081.92,7264.32
21064,10-07-2021,5024,Hair Oil,Beauty,8,9736.48,967.23,8769.25
21065,24-05-2021,5024,Hair Oil,Beauty,6,12422.7,550.99,11871.71
21066,27-10-2021,5024,Hair Oil,Beauty,2,3542.96,410.19,3132.77
21067,08-11-2021,5024,Hair Oil,Beauty,4,3392.84,491.41,2901.43
21068,23-11-2021,5024,Hair Oil,Beauty,2,4687.1,706.46,3980.64
21069,19-08-2021,5024,Hair Oil,Beauty,7,1604.26,80.42,1523.84
21070,06-02-2021,5024,Hair Oil,Beauty,5,14491.9,2919.25,11572.65
21071,04-06-2021,5024,Hair Oil,Beauty,4,11238.36,1785.44,9452.92
21072,08-01-2021,5024,Hair Oil,Beauty,6,18650.52,4630.2,14020.32
21073,06-07-2021,5024,Hair Oil,Beauty,7,15986.39,602.84,15383.55
21074,07-07-2021,5024,Hair Oil,Beauty,6,6965.46,666.44,6299.02
21075,06-12-2021,5024,Hair Oil,Beauty,8,15856.08,2141.7,13714.38
21076,28-11-2021,5024,Hair Oil,Beauty,3,6528.87,698.19,5830.68
21077,26-09-2021,5024,Hair Oil,Beauty,3,2292.6,525.8,1766.8
21078,25-09-2021,5024,Hair Oil,Beauty,2,6118.76,631.42,5487.34
21079,17-01-2022,5024,Hair Oil,Beauty,4,7444.68,1745.81,5698.87
21080,07-09-2022,5024,Hair Oil,Beauty,3,1989.75,240.36,1749.39
21081,14-01-2022,5024,Hair Oil,Beauty,3,6501.24,517.52,5983.72
21082,08-05-2022,5024,Hair Oil,Beauty,7,6125.35,1007.93,5117.42
21083,03-01-2022,5024,Hair Oil,Beauty,1,2839,646.57,2192.43
21084,24-03-2022,5024,Hair Oil,Beauty,4,7816.8,573.59,7243.21
21085,08-03-2022,5024,Hair Oil,Beauty,3,9536.61,633.8,8902.81
21086,24-10-2022,5024,Hair Oil,Beauty,2,5319.76,977.66,4342.1
21087,07-12-2022,5024,Hair Oil,Beauty,5,14753.65,1735.24,13018.41
21088,02-09-2022,5024,Hair Oil,Beauty,8,26502.64,3228.12,23274.52
21089,28-02-2022,5024,Hair Oil,Beauty,2,6314.48,938.61,5375.87
21090,05-07-2022,5024,Hair Oil,Beauty,6,10145.4,1693.3,8452.1
21091,11-09-2022,5024,Hair Oil,Beauty,7,19026.42,1453.18,17573.24
21092,08-04-2022,5024,Hair Oil,Beauty,3,9186.24,937.05,8249.19
21093,10-05-2021,5025,Yoga Mat,Sports,3,6831.69,836.7,5994.99
21094,07-03-2021,5025,Yoga Mat,Sports,6,3401.76,299.73,3102.03
21095,16-07-2021,5025,Yoga Mat,Sports,8,21801.12,3404.72,18396.4
21096,09-08-2021,5025,Yoga Mat,Sports,8,15096.08,1940.16,13155.92
21097,05-09-2021,5025,Yoga Mat,Sports,3,2790.78,281.62,2509.16
21098,03-07-2021,5025,Yoga Mat,Sports,7,3405.29,643.03,2762.26
21099,12-06-2021,5025,Yoga Mat,Sports,7,16186.94,2056.02,14130.92
21100,18-10-2021,5025,Yoga Mat,Sports,1,289.5,58.02,231.48
21101,12-08-2021,5025,Yoga Mat,Sports,7,23376.01,3799.61,19576.4
21102,18-03-2021,5025,Yoga Mat,Sports,1,3330.17,177.91,3152.26
21103,22-06-2021,5025,Yoga Mat,Sports,7,19599.37,3051.73,16547.64
21104,08-11-2021,5025,Yoga Mat,Sports,6,17001.24,951.61,16049.63
21105,13-09-2021,5025,Yoga Mat,Sports,3,3320.85,170.28,3150.57
21106,20-01-2021,5025,Yoga Mat,Sports,6,17111.7,2077.14,15034.56
21107,12-05-2021,5025,Yoga Mat,Sports,1,1321.96,188.19,1133.77
21108,21-06-2021,5025,Yoga Mat,Sports,8,4315.52,338.97,3976.55
21109,20-10-2021,5025,Yoga Mat,Sports,5,1030.7,210.27,820.43
21110,12-02-2021,5025,Yoga Mat,Sports,1,1073.99,103.58,970.41
21111,06-08-2021,5025,Yoga Mat,Sports,7,1560.23,100.52,1459.71
21112,24-01-2021,5025,Yoga Mat,Sports,3,1926.24,139.53,1786.71
21113,14-01-2021,5025,Yoga Mat,Sports,5,2793.5,679.87,2113.63
21114,05-02-2021,5025,Yoga Mat,Sports,2,5478.4,296.76,5181.64
21115,02-04-2021,5025,Yoga Mat,Sports,8,24210.64,2632.29,21578.35
21116,21-02-2021,5025,Yoga Mat,Sports,3,6449.76,1578.01,4871.75
21117,03-01-2021,5025,Yoga Mat,Sports,1,687.51,19.92,667.59
21118,23-06-2021,5025,Yoga Mat,Sports,3,1578.99,90.42,1488.57
21119,07-03-2021,5025,Yoga Mat,Sports,6,14416.98,3503.3,10913.68
21120,04-06-2021,5025,Yoga Mat,Sports,7,8678.11,989.95,7688.16
21121,22-01-2022,5025,Yoga Mat,Sports,3,2113.89,476.36,1637.53
21122,21-06-2022,5025,Yoga Mat,Sports,1,1642.53,267.91,1374.62
21123,26-01-2022,5025,Yoga Mat,Sports,8,15868.4,3545.21,12323.19
21124,15-01-2022,5025,Yoga Mat,Sports,8,24820.88,3927.47,20893.41
21125,22-06-2022,5025,Yoga Mat,Sports,7,13041.28,703.15,12338.13
21126,26-01-2022,5025,Yoga Mat,Sports,3,5442.42,970.5,4471.92
21127,17-01-2021,5026,Cricket Bat,Sports,1,2978.96,307.58,2671.38
21128,22-12-2021,5026,Cricket Bat,Sports,4,8236.4,1544.56,6691.84
21129,11-07-2021,5026,Cricket Bat,Sports,8,26807.44,6263.73,20543.71
21130,06-10-2021,5026,Cricket Bat,Sports,6,18890.22,1207.06,17683.16
21131,26-04-2021,5026,Cricket Bat,Sports,1,3469.12,618.34,2850.78
21132,21-06-2021,5026,Cricket Bat,Sports,5,14167.8,1380.91,12786.89
21133,28-10-2021,5026,Cricket Bat,Sports,8,26715.12,5809.08,20906.04
21134,16-02-2021,5026,Cricket Bat,Sports,1,649.43,126.67,522.76
21135,14-10-2021,5026,Cricket Bat,Sports,5,10574.25,1250.67,9323.58
21136,03-01-2021,5026,Cricket Bat,Sports,3,1484.16,124.11,1360.05
21137,20-02-2021,5026,Cricket Bat,Sports,7,11410.14,2134.46,9275.68
21138,03-05-2021,5026,Cricket Bat,Sports,8,18586.32,788.85,17797.47
21139,27-08-2021,5026,Cricket Bat,Sports,5,4342.9,740.43,3602.47
21140,26-05-2021,5026,Cricket Bat,Sports,6,5034.42,688.81,4345.61
21141,17-09-2021,5026,Cricket Bat,Sports,7,19080.18,3421.28,15658.9
21142,25-11-2021,5026,Cricket Bat,Sports,5,8391.6,1834.61,6556.99
21143,22-07-2021,5026,Cricket Bat,Sports,8,26882.48,824.11,26058.37
21144,26-03-2021,5026,Cricket Bat,Sports,5,1646.6,407.21,1239.39
21145,24-09-2021,5026,Cricket Bat,Sports,3,3983.82,859.73,3124.09
21146,09-04-2021,5026,Cricket Bat,Sports,1,1640.16,42.45,1597.71
21147,28-02-2021,5026,Cricket Bat,Sports,1,871.63,137.86,733.77
21148,11-05-2022,5026,Cricket Bat,Sports,3,10065.6,1695.03,8370.57
21149,21-02-2022,5026,Cricket Bat,Sports,3,8875.32,708.82,8166.5
21150,06-03-2022,5026,Cricket Bat,Sports,4,6950.16,1395.23,5554.93
21151,09-05-2022,5026,Cricket Bat,Sports,1,890.87,203.55,687.32
21152,10-10-2022,5026,Cricket Bat,Sports,2,4526.48,645.39,3881.09
21153,07-08-2022,5026,Cricket Bat,Sports,2,3089.38,395.5,2693.88
21154,22-06-2022,5026,Cricket Bat,Sports,1,2644.83,194.04,2450.79
21155,16-08-2022,5026,Cricket Bat,Sports,4,12971.32,738.26,12233.06
21156,04-11-2022,5026,Cricket Bat,Sports,6,9043.38,529.77,8513.61
21157,16-03-2022,5026,Cricket Bat,Sports,8,14416.72,1176.47,13240.25
21158,04-06-2022,5026,Cricket Bat,Sports,8,21618.4,3362.9,18255.5
21159,11-03-2022,5026,Cricket Bat,Sports,2,2763.44,665.3,2098.14
21160,16-03-2022,5026,Cricket Bat,Sports,5,16944.15,1839.43,15104.72
21161,06-09-2022,5026,Cricket Bat,Sports,6,16386.12,1525.6,14860.52
21162,04-08-2022,5026,Cricket Bat,Sports,5,8375.4,879.24,7496.16
21163,23-11-2022,5026,Cricket Bat,Sports,6,10562.34,2469.46,8092.88
21164,18-04-2022,5026,Cricket Bat,Sports,3,4071.48,647.8,3423.68
21165,10-05-2022,5026,Cricket Bat,Sports,4,10104.56,1565.29,8539.27
21166,01-07-2022,5026,Cricket Bat,Sports,4,8012.36,539.45,7472.91
21167,22-09-2022,5026,Cricket Bat,Sports,2,5346.48,398.68,4947.8
21168,22-02-2022,5026,Cricket Bat,Sports,5,16271.75,4038.44,12233.31
21169,19-11-2022,5026,Cricket Bat,Sports,1,1043,254.73,788.27
21170,09-02-2022,5026,Cricket Bat,Sports,6,18893.82,3389.94,15503.88
21171,14-09-2022,5026,Cricket Bat,Sports,6,19040.82,2962.49,16078.33
21172,01-03-2022,5026,Cricket Bat,Sports,4,13841.6,3161.66,10679.94
21173,04-04-2022,5026,Cricket Bat,Sports,4,13089.76,1067,12022.76
21174,17-12-2022,5026,Cricket Bat,Sports,6,14463.9,1567.24,12896.66
21175,01-12-2022,5026,Cricket Bat,Sports,2,4296.96,775.46,3521.5
21176,04-07-2022,5026,Cricket Bat,Sports,5,9366.25,1108.94,8257.31
21177,01-11-2022,5026,Cricket Bat,Sports,1,3479.7,864.79,2614.91
21178,18-10-2022,5026,Cricket Bat,Sports,7,4828.39,902.89,3925.5
21179,05-09-2022,5026,Cricket Bat,Sports,6,19374.18,2036.52,17337.66
21180,05-03-2021,5027,Football,Sports,3,1559.49,317.01,1242.48
21181,06-02-2021,5027,Football,Sports,5,9171.95,1395.23,7776.72
21182,16-09-2021,5027,Football,Sports,7,11915.05,2293.75,9621.3
21183,02-12-2021,5027,Football,Sports,4,6263.68,466.35,5797.33
21184,08-01-2021,5027,Football,Sports,6,5753.64,237.59,5516.05
21185,19-08-2021,5027,Football,Sports,7,11118.38,1440.55,9677.83
21186,08-01-2021,5027,Football,Sports,1,1666.3,226.14,1440.16
21187,20-01-2021,5027,Football,Sports,3,2442.06,194.76,2247.3
21188,25-06-2021,5027,Football,Sports,2,2570.08,98.01,2472.07
21189,03-05-2021,5027,Football,Sports,8,7749.52,430.72,7318.8
21190,14-05-2021,5027,Football,Sports,6,19623.42,871.63,18751.79
21191,14-09-2021,5027,Football,Sports,3,6349.89,853.97,5495.92
21192,21-12-2021,5027,Football,Sports,3,8678.37,1750.79,6927.58
21193,17-05-2021,5027,Football,Sports,1,1273.4,55.48,1217.92
21194,24-12-2021,5027,Football,Sports,4,7442.56,436.59,7005.97
21195,07-11-2021,5027,Football,Sports,7,7122.57,885.97,6236.6
21196,15-04-2021,5027,Football,Sports,1,2500.46,430.65,2069.81
21197,14-04-2022,5027,Football,Sports,2,3892.34,335.39,3556.95
21198,11-06-2022,5027,Football,Sports,4,4167.28,726.16,3441.12
21199,02-04-2022,5027,Football,Sports,7,10818.78,2317.95,8500.83
21200,05-02-2022,5027,Football,Sports,2,772.06,111.87,660.19
21201,21-05-2022,5027,Football,Sports,2,2862.32,505.21,2357.11
21202,07-05-2022,5027,Football,Sports,2,4787.82,641.52,4146.3
21203,10-08-2022,5027,Football,Sports,2,6557.06,1359.55,5197.51
21204,05-08-2022,5027,Football,Sports,3,1124.49,135.6,988.89
21205,22-11-2022,5027,Football,Sports,1,2486.52,380.37,2106.15
21206,02-12-2022,5027,Football,Sports,2,1056.34,99.37,956.97
21207,08-01-2022,5027,Football,Sports,5,6578.55,1183.87,5394.68
21208,14-06-2022,5027,Football,Sports,5,3460.15,417.6,3042.55
21209,01-03-2022,5027,Football,Sports,3,1369.23,256.05,1113.18
21210,21-04-2022,5027,Football,Sports,3,7073.25,565.55,6507.7
21211,04-02-2022,5027,Football,Sports,7,3206.42,227.11,2979.31
21212,02-03-2022,5027,Football,Sports,6,2592.6,234.34,2358.26
21213,11-10-2022,5027,Football,Sports,8,27178.56,4569.9,22608.66
21214,18-10-2022,5027,Football,Sports,4,4769.52,319.36,4450.16
21215,12-06-2021,5028,Dumbbell Set,Sports,4,8901.68,1528.34,7373.34
21216,17-03-2021,5028,Dumbbell Set,Sports,1,1552.92,268.28,1284.64
21217,02-03-2021,5028,Dumbbell Set,Sports,5,5369.5,1058.39,4311.11
21218,15-12-2021,5028,Dumbbell Set,Sports,6,11299.62,873.02,10426.6
21219,18-09-2021,5028,Dumbbell Set,Sports,7,13807.78,1206.89,12600.89
21220,02-12-2021,5028,Dumbbell Set,Sports,5,8833.15,1662.01,7171.14
21221,24-04-2021,5028,Dumbbell Set,Sports,8,24305.44,4451,19854.44
21222,12-08-2021,5028,Dumbbell Set,Sports,2,5356.58,1010.65,4345.93
21223,27-04-2021,5028,Dumbbell Set,Sports,4,13776.56,1644.92,12131.64
21224,22-12-2021,5028,Dumbbell Set,Sports,5,11390.2,2044.6,9345.6
21225,18-05-2021,5028,Dumbbell Set,Sports,1,1294.91,147.9,1147.01
21226,20-07-2021,5028,Dumbbell Set,Sports,5,14223.9,1034.64,13189.26
21227,16-06-2021,5028,Dumbbell Set,Sports,2,5121.64,970.64,4151
21228,16-03-2021,5028,Dumbbell Set,Sports,2,2774.06,227.66,2546.4
21229,02-08-2021,5028,Dumbbell Set,Sports,3,9448.56,2033.64,7414.92
21230,10-08-2021,5028,Dumbbell Set,Sports,7,4693.78,260.04,4433.74
21231,06-11-2021,5028,Dumbbell Set,Sports,3,3989.85,135.47,3854.38
21232,28-11-2021,5028,Dumbbell Set,Sports,4,5042.08,1088.51,3953.57
21233,14-01-2021,5028,Dumbbell Set,Sports,7,5559.47,1099.27,4460.2
21234,17-06-2021,5028,Dumbbell Set,Sports,2,1046.16,86.28,959.88
21235,13-09-2021,5028,Dumbbell Set,Sports,5,17278.9,1903.26,15375.64
21236,13-03-2021,5028,Dumbbell Set,Sports,1,2614.76,120.9,2493.86
21237,05-06-2022,5028,Dumbbell Set,Sports,1,2242.3,142.02,2100.28
21238,19-01-2022,5028,Dumbbell Set,Sports,4,4536.84,299.63,4237.21
21239,08-04-2022,5028,Dumbbell Set,Sports,8,16904.64,2572.36,14332.28
21240,04-06-2022,5028,Dumbbell Set,Sports,1,2064.95,286.38,1778.57
21241,03-10-2022,5028,Dumbbell Set,Sports,8,4478.72,308.79,4169.93
21242,14-05-2022,5028,Dumbbell Set,Sports,6,1209.3,87.67,1121.63
21243,13-06-2022,5028,Dumbbell Set,Sports,4,9362,1096.74,8265.26
21244,19-06-2022,5028,Dumbbell Set,Sports,4,5654.56,162.46,5492.1
21245,26-09-2022,5028,Dumbbell Set,Sports,5,5258.8,1043.97,4214.83
21246,15-08-2022,5028,Dumbbell Set,Sports,1,332.17,35.7,296.47
21247,20-04-2022,5028,Dumbbell Set,Sports,3,8268.15,1766.88,6501.27
21248,13-09-2022,5028,Dumbbell Set,Sports,3,8486.43,373.9,8112.53
21249,25-05-2022,5028,Dumbbell Set,Sports,8,26360.88,5850.37,20510.51
21250,15-05-2022,5028,Dumbbell Set,Sports,4,9888.32,351.23,9537.09
21251,06-02-2022,5028,Dumbbell Set,Sports,6,996.6,113.99,882.61
21252,10-08-2022,5028,Dumbbell Set,Sports,6,11273.7,2771.3,8502.4
21253,04-03-2022,5028,Dumbbell Set,Sports,8,4254.96,369.15,3885.81
21254,07-09-2022,5028,Dumbbell Set,Sports,4,12359.88,1264.27,11095.61
21255,20-06-2022,5028,Dumbbell Set,Sports,5,5506.75,217.1,5289.65
21256,12-12-2022,5028,Dumbbell Set,Sports,2,2752.44,678.13,2074.31
21257,11-11-2022,5028,Dumbbell Set,Sports,3,3750.78,803.99,2946.79
21258,06-06-2022,5028,Dumbbell Set,Sports,7,1581.51,358.36,1223.15
21259,13-04-2022,5028,Dumbbell Set,Sports,1,692.64,119.39,573.25
21260,18-11-2022,5028,Dumbbell Set,Sports,8,10867.04,863.11,10003.93
21261,26-03-2022,5028,Dumbbell Set,Sports,8,5611.2,1295.49,4315.71
21262,01-01-2021,5029,Skipping Rope,Sports,7,6202.21,1494.34,4707.87
21263,13-11-2021,5029,Skipping Rope,Sports,1,1815.02,233.48,1581.54
21264,18-04-2021,5029,Skipping Rope,Sports,3,1128.06,67.83,1060.23
21265,09-03-2021,5029,Skipping Rope,Sports,3,7506.48,1480.24,6026.24
21266,17-11-2021,5029,Skipping Rope,Sports,6,6737.28,962.53,5774.75
21267,16-12-2021,5029,Skipping Rope,Sports,2,1202.86,109.45,1093.41
21268,07-11-2021,5029,Skipping Rope,Sports,4,9603.04,1833.09,7769.95
21269,19-06-2021,5029,Skipping Rope,Sports,3,8018.88,831.75,7187.13
21270,18-08-2021,5029,Skipping Rope,Sports,3,8712.66,1482.45,7230.21
21271,03-02-2021,5029,Skipping Rope,Sports,1,2132.99,380.63,1752.36
21272,24-09-2021,5029,Skipping Rope,Sports,3,3139.11,673.45,2465.66
21273,27-03-2021,5029,Skipping Rope,Sports,1,202.78,45.58,157.2
21274,03-08-2021,5029,Skipping Rope,Sports,8,15477.36,3379.62,12097.74
21275,11-04-2021,5029,Skipping Rope,Sports,6,13025.88,655.07,12370.81
21276,03-06-2021,5029,Skipping Rope,Sports,2,450.54,83.57,366.97
21277,06-01-2021,5029,Skipping Rope,Sports,5,11999,1069.86,10929.14
21278,03-12-2021,5029,Skipping Rope,Sports,4,13863.4,1680.85,12182.55
21279,18-05-2021,5029,Skipping Rope,Sports,1,2865.82,539.91,2325.91
21280,10-04-2021,5029,Skipping Rope,Sports,2,6658.12,1145.78,5512.34
21281,20-08-2021,5029,Skipping Rope,Sports,3,4287.63,621.04,3666.59
21282,26-07-2021,5029,Skipping Rope,Sports,8,23431.2,5531.19,17900.01
21283,09-04-2021,5029,Skipping Rope,Sports,5,13226.3,2793.18,10433.12
21284,05-04-2021,5029,Skipping Rope,Sports,5,7384.55,528.27,6856.28
21285,15-04-2021,5029,Skipping Rope,Sports,6,10176.12,1017.88,9158.24
21286,01-08-2021,5029,Skipping Rope,Sports,6,8964.24,509.07,8455.17
21287,24-08-2021,5029,Skipping Rope,Sports,7,4715.34,923.29,3792.05
21288,06-07-2021,5029,Skipping Rope,Sports,8,27211.6,1856.16,25355.44
21289,21-04-2021,5029,Skipping Rope,Sports,4,5334.16,1103.44,4230.72
21290,09-02-2021,5029,Skipping Rope,Sports,5,6589.05,315.44,6273.61
21291,13-05-2021,5029,Skipping Rope,Sports,4,4830.6,993.76,3836.84
21292,09-05-2021,5029,Skipping Rope,Sports,3,5999.07,949.94,5049.13
21293,05-11-2021,5029,Skipping Rope,Sports,3,3385.2,739.45,2645.75
21294,14-11-2021,5029,Skipping Rope,Sports,8,12902.96,2256.34,10646.62
21295,07-07-2021,5029,Skipping Rope,Sports,2,1346.08,80.27,1265.81
21296,11-03-2021,5029,Skipping Rope,Sports,4,9234.84,1106.53,8128.31
21297,05-05-2021,5029,Skipping Rope,Sports,2,1525.82,233.18,1292.64
21298,06-04-2021,5029,Skipping Rope,Sports,8,16915.12,1089.65,15825.47
21299,17-11-2021,5029,Skipping Rope,Sports,8,23626.72,563.4,23063.32
21300,19-11-2022,5029,Skipping Rope,Sports,2,3903.96,273.48,3630.48
21301,21-05-2022,5029,Skipping Rope,Sports,4,13189.32,785.42,12403.9
21302,12-06-2022,5029,Skipping Rope,Sports,2,3515.6,123.06,3392.54
21303,06-11-2022,5029,Skipping Rope,Sports,5,3319.25,486.79,2832.46
21304,26-12-2022,5029,Skipping Rope,Sports,2,701.4,106.39,595.01
21305,03-04-2021,5030,Remote Car,Toys,5,4982.35,198.53,4783.82
21306,06-08-2021,5030,Remote Car,Toys,5,753.05,174.05,579
21307,12-04-2021,5030,Remote Car,Toys,4,11165.76,2079.34,9086.42
21308,25-02-2021,5030,Remote Car,Toys,4,12169,563.69,11605.31
21309,04-12-2021,5030,Remote Car,Toys,8,19883.92,3966.37,15917.55
21310,07-04-2021,5030,Remote Car,Toys,6,1637.04,317.73,1319.31
21311,21-07-2021,5030,Remote Car,Toys,7,6297.48,731.27,5566.21
21312,26-10-2021,5030,Remote Car,Toys,8,19337.76,2988.1,16349.66
21313,27-09-2021,5030,Remote Car,Toys,8,8556.88,1800.63,6756.25
21314,07-07-2021,5030,Remote Car,Toys,1,2025.02,255.38,1769.64
21315,08-10-2021,5030,Remote Car,Toys,2,835,87.56,747.44
21316,01-07-2021,5030,Remote Car,Toys,1,1017.24,134.58,882.66
21317,27-03-2021,5030,Remote Car,Toys,4,6897.84,345.74,6552.1
21318,14-05-2021,5030,Remote Car,Toys,4,2512.44,277.4,2235.04
21319,13-01-2022,5030,Remote Car,Toys,8,20500.56,2861.19,17639.37
21320,11-04-2022,5030,Remote Car,Toys,2,1158.74,201.83,956.91
21321,02-05-2022,5030,Remote Car,Toys,5,5870.75,854.45,5016.3
21322,04-03-2022,5030,Remote Car,Toys,2,5198.6,185.44,5013.16
21323,01-05-2022,5030,Remote Car,Toys,6,15066.6,2436.55,12630.05
21324,17-11-2022,5030,Remote Car,Toys,7,22040.97,1037.96,21003.01
21325,10-08-2022,5030,Remote Car,Toys,8,27122.08,2932.21,24189.87
21326,08-07-2022,5030,Remote Car,Toys,7,23768.43,2234.41,21534.02
21327,23-11-2022,5030,Remote Car,Toys,7,10270.19,1989.56,8280.63
21328,27-05-2022,5030,Remote Car,Toys,2,4228.16,718.3,3509.86
21329,28-05-2022,5030,Remote Car,Toys,4,2655.88,291.2,2364.68
21330,09-10-2022,5030,Remote Car,Toys,6,3968.22,553.28,3414.94
21331,05-07-2022,5030,Remote Car,Toys,5,15781.1,1179.68,14601.42
21332,01-09-2022,5030,Remote Car,Toys,7,2966.67,478.21,2488.46
21333,26-11-2022,5030,Remote Car,Toys,5,16007.9,1939.57,14068.33
21334,13-02-2021,5031,Building Blocks,Toys,5,9227.6,1920.29,7307.31
21335,12-07-2021,5031,Building Blocks,Toys,3,8474.49,342.41,8132.08
21336,05-01-2021,5031,Building Blocks,Toys,4,9153.4,1899.1,7254.3
21337,07-09-2021,5031,Building Blocks,Toys,2,1217.56,254.3,963.26
21338,15-07-2021,5031,Building Blocks,Toys,5,10565.05,971.29,9593.76
21339,19-01-2021,5031,Building Blocks,Toys,2,3939,673.4,3265.6
21340,20-05-2021,5031,Building Blocks,Toys,1,3041.96,131.11,2910.85
21341,19-02-2021,5031,Building Blocks,Toys,4,8473.96,1574.75,6899.21
